"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.89080066010E+008, -2.64049265191E+001, +0.00000000000E+000
+4.91117692148E+008, -2.64192830230E+001, +0.00000000000E+000
+4.93155318287E+008, -2.64090094390E+001, +0.00000000000E+000
+4.95192944425E+008, -2.64132924906E+001, +0.00000000000E+000
+4.97230570564E+008, -2.64231955593E+001, +0.00000000000E+000
+4.99268196703E+008, -2.64237686923E+001, +0.00000000000E+000
+5.01305822841E+008, -2.64214216928E+001, +0.00000000000E+000
+5.03343448980E+008, -2.64066260445E+001, +0.00000000000E+000
+5.05381075119E+008, -2.64086446131E+001, +0.00000000000E+000
+5.07418701257E+008, -2.63982998767E+001, +0.00000000000E+000
+5.09456327396E+008, -2.64040330492E+001, +0.00000000000E+000
+5.11493953535E+008, -2.64046102857E+001, +0.00000000000E+000
+5.13531579673E+008, -2.63988062508E+001, +0.00000000000E+000
+5.15569205812E+008, -2.63855311717E+001, +0.00000000000E+000
+5.17606831951E+008, -2.63603071135E+001, +0.00000000000E+000
+5.19995996534E+008, -2.63423463408E+001, +0.00000000000E+000
+5.22828552627E+008, -2.63081195663E+001, +0.00000000000E+000
+5.25661108721E+008, -2.62793098316E+001, +0.00000000000E+000
+5.28493664814E+008, -2.62510447406E+001, +0.00000000000E+000
+5.31326220908E+008, -2.61927284852E+001, +0.00000000000E+000
+5.34158777002E+008, -2.61476382891E+001, +0.00000000000E+000
+5.36991333095E+008, -2.60741905163E+001, +0.00000000000E+000
+5.39823889189E+008, -2.60039629789E+001, +0.00000000000E+000
+5.42656445283E+008, -2.58775627145E+001, +0.00000000000E+000
+5.45489001376E+008, -2.57804528952E+001, +0.00000000000E+000
+5.48321557470E+008, -2.56645326192E+001, +0.00000000000E+000
+5.51154113564E+008, -2.55406525213E+001, +0.00000000000E+000
+5.53986669657E+008, -2.54116654685E+001, +0.00000000000E+000
+5.56819225751E+008, -2.52562130814E+001, +0.00000000000E+000
+5.59651781845E+008, -2.51270940523E+001, +0.00000000000E+000
+5.62484337938E+008, -2.49402306929E+001, +0.00000000000E+000
+5.65316894032E+008, -2.47877986502E+001, +0.00000000000E+000
+5.68149450126E+008, -2.46196206490E+001, +0.00000000000E+000
+5.70982006219E+008, -2.44430383702E+001, +0.00000000000E+000
+5.73814562313E+008, -2.42720242299E+001, +0.00000000000E+000
+5.76647118407E+008, -2.41485206134E+001, +0.00000000000E+000
+5.79479674500E+008, -2.39989403614E+001, +0.00000000000E+000
+5.82312230594E+008, -2.39091726418E+001, +0.00000000000E+000
+5.85144786688E+008, -2.37995798439E+001, +0.00000000000E+000
+5.87977342781E+008, -2.37586010996E+001, +0.00000000000E+000
+5.90809898875E+008, -2.37446717686E+001, +0.00000000000E+000
+5.93642454969E+008, -2.37566992347E+001, +0.00000000000E+000
+5.96475011062E+008, -2.38333870869E+001, +0.00000000000E+000
+5.99307567156E+008, -2.39453257849E+001, +0.00000000000E+000
+6.02140123249E+008, -2.41586178190E+001, +0.00000000000E+000
+6.04972679343E+008, -2.44445471756E+001, +0.00000000000E+000
+6.07805235437E+008, -2.48076454655E+001, +0.00000000000E+000
+6.10637791530E+008, -2.52100720236E+001, +0.00000000000E+000
+6.13470347624E+008, -2.56624553005E+001, +0.00000000000E+000
+6.16302903718E+008, -2.61538414193E+001, +0.00000000000E+000
+6.19135459811E+008, -2.66513162920E+001, +0.00000000000E+000
+6.21968015905E+008, -2.71229143644E+001, +0.00000000000E+000
+6.24800571999E+008, -2.74873763446E+001, +0.00000000000E+000
+6.27633128092E+008, -2.76662063632E+001, +0.00000000000E+000
+6.30465684186E+008, -2.76260978921E+001, +0.00000000000E+000
+6.33298240280E+008, -2.73616835117E+001, +0.00000000000E+000
+6.36130796373E+008, -2.70853752003E+001, +0.00000000000E+000
+6.38963352467E+008, -2.69494114857E+001, +0.00000000000E+000
+6.41795908561E+008, -2.69473037186E+001, +0.00000000000E+000
+6.44628464654E+008, -2.70723446437E+001, +0.00000000000E+000
+6.47461020748E+008, -2.72520258054E+001, +0.00000000000E+000
+6.50293576842E+008, -2.74460843910E+001, +0.00000000000E+000
+6.53126132935E+008, -2.75974606246E+001, +0.00000000000E+000
+6.55958689029E+008, -2.77349587412E+001, +0.00000000000E+000
+6.58791245123E+008, -2.79014877495E+001, +0.00000000000E+000
+6.61623801216E+008, -2.79956885826E+001, +0.00000000000E+000
+6.64456357310E+008, -2.80775446740E+001, +0.00000000000E+000
+6.67288913403E+008, -2.81976422170E+001, +0.00000000000E+000
+6.70121469497E+008, -2.83003316570E+001, +0.00000000000E+000
+6.72954025591E+008, -2.84325136589E+001, +0.00000000000E+000
+6.75786581684E+008, -2.85760030120E+001, +0.00000000000E+000
+6.78619137778E+008, -2.87280002632E+001, +0.00000000000E+000
+6.81451693872E+008, -2.88753062121E+001, +0.00000000000E+000
+6.84284249965E+008, -2.90322057619E+001, +0.00000000000E+000
+6.87116806059E+008, -2.91446552227E+001, +0.00000000000E+000
+6.89949362153E+008, -2.92554010024E+001, +0.00000000000E+000
+6.92781918246E+008, -2.93459893455E+001, +0.00000000000E+000
+6.95614474340E+008, -2.94280843280E+001, +0.00000000000E+000
+6.98447030434E+008, -2.95136365169E+001, +0.00000000000E+000
+7.01279586527E+008, -2.95968274473E+001, +0.00000000000E+000
+7.04112142621E+008, -2.96942178169E+001, +0.00000000000E+000
+7.06944698715E+008, -2.98072284615E+001, +0.00000000000E+000
+7.09777254808E+008, -2.99125739781E+001, +0.00000000000E+000
+7.12609810902E+008, -3.00293071350E+001, +0.00000000000E+000
+7.15442366996E+008, -3.01915479773E+001, +0.00000000000E+000
+7.18274923089E+008, -3.03575296731E+001, +0.00000000000E+000
+7.21107479183E+008, -3.05341709618E+001, +0.00000000000E+000
+7.24435960075E+008, -3.07508543227E+001, +0.00000000000E+000
+7.28372589217E+008, -3.09867592084E+001, +0.00000000000E+000
+7.32309218359E+008, -3.11993669035E+001, +0.00000000000E+000
+7.36245847500E+008, -3.14293355702E+001, +0.00000000000E+000
+7.40182476642E+008, -3.16334318673E+001, +0.00000000000E+000
+7.44119105784E+008, -3.18499522235E+001, +0.00000000000E+000
+7.48055734926E+008, -3.20590389864E+001, +0.00000000000E+000
+7.51992364067E+008, -3.22798613557E+001, +0.00000000000E+000
+7.55928993209E+008, -3.25015266923E+001, +0.00000000000E+000
+7.59865622351E+008, -3.27288096268E+001, +0.00000000000E+000
+7.63802251493E+008, -3.29755210516E+001, +0.00000000000E+000
+7.67738880635E+008, -3.31890196242E+001, +0.00000000000E+000
+7.71675509776E+008, -3.33813092834E+001, +0.00000000000E+000
+7.75612138918E+008, -3.35445795742E+001, +0.00000000000E+000
+7.79548768060E+008, -3.36734734086E+001, +0.00000000000E+000
+7.83485397202E+008, -3.37751181821E+001, +0.00000000000E+000
+7.87422026344E+008, -3.38874571193E+001, +0.00000000000E+000
+7.91358655485E+008, -3.40230240966E+001, +0.00000000000E+000
+7.95295284627E+008, -3.41966182719E+001, +0.00000000000E+000
+7.99231913769E+008, -3.43772891810E+001, +0.00000000000E+000
+8.03168542911E+008, -3.45632922561E+001, +0.00000000000E+000
+8.07105172052E+008, -3.47177554155E+001, +0.00000000000E+000
+8.11041801194E+008, -3.48630839386E+001, +0.00000000000E+000
+8.14978430336E+008, -3.49820969617E+001, +0.00000000000E+000
+8.18915059478E+008, -3.50988676811E+001, +0.00000000000E+000
+8.22851688620E+008, -3.52009622303E+001, +0.00000000000E+000
+8.26788317761E+008, -3.52992215521E+001, +0.00000000000E+000
+8.30724946903E+008, -3.53710093382E+001, +0.00000000000E+000
+8.34661576045E+008, -3.54243357744E+001, +0.00000000000E+000
+8.38598205187E+008, -3.54558012622E+001, +0.00000000000E+000
+8.42534834329E+008, -3.54740331741E+001, +0.00000000000E+000
+8.46471463470E+008, -3.54650451476E+001, +0.00000000000E+000
+8.50408092612E+008, -3.54721669629E+001, +0.00000000000E+000
+8.54344721754E+008, -3.54666769739E+001, +0.00000000000E+000
+8.58281350896E+008, -3.54660373603E+001, +0.00000000000E+000
+8.62217980037E+008, -3.54418478947E+001, +0.00000000000E+000
+8.66154609179E+008, -3.54357530241E+001, +0.00000000000E+000
+8.70091238321E+008, -3.54202630328E+001, +0.00000000000E+000
+8.74027867463E+008, -3.53900464901E+001, +0.00000000000E+000
+8.77964496605E+008, -3.53733215963E+001, +0.00000000000E+000
+8.81901125746E+008, -3.53550337723E+001, +0.00000000000E+000
+8.85837754888E+008, -3.53370337087E+001, +0.00000000000E+000
+8.89774384030E+008, -3.53135439491E+001, +0.00000000000E+000
+8.93711013172E+008, -3.52998279573E+001, +0.00000000000E+000
+8.97647642314E+008, -3.52841414289E+001, +0.00000000000E+000
+9.01584271455E+008, -3.52811347710E+001, +0.00000000000E+000
+9.05520900597E+008, -3.52692749800E+001, +0.00000000000E+000
+9.09457529739E+008, -3.52731097737E+001, +0.00000000000E+000
+9.13394158881E+008, -3.52754514804E+001, +0.00000000000E+000
+9.17330788022E+008, -3.52869916813E+001, +0.00000000000E+000
+9.21267417164E+008, -3.53068751023E+001, +0.00000000000E+000
+9.25204046306E+008, -3.53461839108E+001, +0.00000000000E+000
+9.29140675448E+008, -3.53910878797E+001, +0.00000000000E+000
+9.33077304590E+008, -3.54400732401E+001, +0.00000000000E+000
+9.37013933731E+008, -3.54898902785E+001, +0.00000000000E+000
+9.40950562873E+008, -3.55417647163E+001, +0.00000000000E+000
+9.44887192015E+008, -3.56031180711E+001, +0.00000000000E+000
+9.48823821157E+008, -3.56826248061E+001, +0.00000000000E+000
+9.52760450299E+008, -3.57537689458E+001, +0.00000000000E+000
+9.56697079440E+008, -3.58273016268E+001, +0.00000000000E+000
+9.60633708582E+008, -3.58984689508E+001, +0.00000000000E+000
+9.64570337724E+008, -3.59691857962E+001, +0.00000000000E+000
+9.68506966866E+008, -3.60423046219E+001, +0.00000000000E+000
+9.72443596007E+008, -3.61042480891E+001, +0.00000000000E+000
+9.76380225149E+008, -3.61568088958E+001, +0.00000000000E+000
+9.80316854291E+008, -3.62081166546E+001, +0.00000000000E+000
+9.84253483433E+008, -3.62397066563E+001, +0.00000000000E+000
+9.88190112575E+008, -3.62833262306E+001, +0.00000000000E+000
+9.92126741716E+008, -3.63165963218E+001, +0.00000000000E+000
+9.96063370858E+008, -3.63502141579E+001, +0.00000000000E+000
+1.00000000000E+009, -3.63825537926E+001, +0.00000000000E+000
