x-axis,2
second,Volt
-82.5000E-09,+2.3888190872968E+00
-82.0000E-09,+2.4089195895940E+00
-81.5000E-09,+2.4089195895940E+00
-81.0000E-09,+2.4089195895942E+00
-80.5000E-09,+2.4491205941887E+00
-80.0000E-09,+2.4692210964859E+00
-79.5000E-09,+2.4692210964860E+00
-79.0000E-09,+2.5094221010804E+00
-78.5000E-09,+2.5094221010806E+00
-78.0000E-09,+2.5496231056749E+00
-77.5000E-09,+2.5295226033778E+00
-77.0000E-09,+2.5496231056752E+00
-76.5000E-09,+2.5898241102696E+00
-76.0000E-09,+2.5898241102696E+00
-75.5000E-09,+2.5898241102696E+00
-75.0000E-09,+2.5898241102696E+00
-74.5000E-09,+2.5898241102694E+00
-74.0000E-09,+2.5496231056748E+00
-73.5000E-09,+2.5094221010803E+00
-73.0000E-09,+2.4692210964858E+00
-72.5000E-09,+2.4491205941883E+00
-72.0000E-09,+2.3888190872966E+00
-71.5000E-09,+2.3486180827020E+00
-71.0000E-09,+2.3084170781076E+00
-70.5000E-09,+2.3084170781074E+00
-70.0000E-09,+2.2682160735130E+00
-69.5000E-09,+2.2481155712157E+00
-69.0000E-09,+2.2280150689186E+00
-68.5000E-09,+2.2481155712157E+00
-68.0000E-09,+2.2280150689182E+00
-67.5000E-09,+2.1677135620267E+00
-67.0000E-09,+2.1878140643238E+00
-66.5000E-09,+2.1677135620265E+00
-66.0000E-09,+2.1476130597293E+00
-65.5000E-09,+2.1275125574320E+00
-65.0000E-09,+2.1074120551347E+00
-64.5000E-09,+2.0873115528375E+00
-64.0000E-09,+2.0873115528375E+00
-63.5000E-09,+2.0873115528375E+00
-63.0000E-09,+2.0873115528373E+00
-62.5000E-09,+2.0471105482429E+00
-62.0000E-09,+2.0471105482428E+00
-61.5000E-09,+2.0069095436484E+00
-61.0000E-09,+2.0069095436484E+00
-60.5000E-09,+2.0069095436483E+00
-60.0000E-09,+1.9868090413509E+00
-59.5000E-09,+1.9466080367567E+00
-59.0000E-09,+1.9868090413510E+00
-58.5000E-09,+1.9667085390537E+00
-58.0000E-09,+1.9466080367565E+00
-57.5000E-09,+1.9466080367564E+00
-57.0000E-09,+1.9265075344592E+00
-56.5000E-09,+1.9265075344592E+00
-56.0000E-09,+1.9265075344591E+00
-55.5000E-09,+1.8863065298647E+00
-55.0000E-09,+1.8863065298646E+00
-54.5000E-09,+1.8662060275673E+00
-54.0000E-09,+1.8461055252699E+00
-53.5000E-09,+1.7858040183781E+00
-53.0000E-09,+1.7456030137835E+00
-52.5000E-09,+1.6853015068916E+00
-52.0000E-09,+1.6249999999997E+00
-51.5000E-09,+1.5445979908108E+00
-51.0000E-09,+1.5244974885134E+00
-50.5000E-09,+1.4842964839187E+00
-50.0000E-09,+1.4038944747297E+00
-49.5000E-09,+1.3636934701352E+00
-49.0000E-09,+1.3234924655408E+00
-48.5000E-09,+1.3234924655405E+00
-48.0000E-09,+1.2631909586488E+00
-47.5000E-09,+1.2430904563516E+00
-47.0000E-09,+1.2229899540542E+00
-46.5000E-09,+1.1827889494597E+00
-46.0000E-09,+1.1626884471624E+00
-45.5000E-09,+1.1224874425679E+00
-45.0000E-09,+1.1224874425679E+00
-44.5000E-09,+1.1023869402705E+00
-44.0000E-09,+1.0621859356759E+00
-43.5000E-09,+1.0219849310815E+00
-43.0000E-09,+1.0219849310815E+00
-42.5000E-09,+1.0018844287842E+00
-42.0000E-09,+981.7839264868E-03
-41.5000E-09,+941.5829218923E-03
-41.0000E-09,+921.4824195950E-03
-40.5000E-09,+901.3819172978E-03
-40.0000E-09,+881.2814150006E-03
-39.5000E-09,+881.2814150004E-03
-39.0000E-09,+841.0804104060E-03
-38.5000E-09,+841.0804104058E-03
-38.0000E-09,+800.8794058114E-03
-37.5000E-09,+780.7789035141E-03
-37.0000E-09,+780.7789035141E-03
-36.5000E-09,+780.7789035141E-03
-36.0000E-09,+760.6784012166E-03
-35.5000E-09,+700.3768943251E-03
-35.0000E-09,+720.4773966223E-03
